transaction_id,customer_id,product_id,quantity,total_value,transaction_date
2175,145,6,1,354.05,2025-04-25 13:38:00.080821
2176,123,172,1,58.71,2025-11-27 20:00:11.080821
2177,375,77,1,1391.98,2025-08-01 05:14:45.080821
2178,986,55,3,1183.26,2025-10-09 10:02:00.080821
2179,632,78,1,651.82,2025-04-07 21:17:49.080821
2180,577,198,3,4241.88,2025-06-26 12:20:26.080821
2181,91,64,2,619.8,2025-02-04 08:07:47.080821
2182,866,178,1,1265.54,2025-03-25 02:33:29.080821
2183,990,122,3,970.11,2025-08-26 22:48:40.080821
2184,252,4,1,167.73,2025-02-26 05:34:22.080821
2185,14,87,1,881.01,2025-01-29 13:59:12.080821
2186,818,50,1,419.63,2025-08-12 05:54:33.080821
2187,587,200,1,1054.87,2025-10-14 08:56:53.080821
2188,629,258,1,982.02,2025-09-10 01:51:09.080821
2189,127,179,2,2726.38,2025-02-09 10:55:11.080821
2190,970,192,2,1718.08,2025-08-14 12:16:19.080821
2191,359,112,1,247.7,2025-10-16 03:09:42.080821
2192,871,123,2,957.26,2024-12-12 07:09:53.080821
2193,196,73,1,1454.42,2025-07-20 02:32:02.080821
2194,897,83,2,522.86,2025-07-14 21:00:43.080821
2195,736,50,1,419.63,2025-01-03 02:49:01.080821
2196,955,27,2,2660.96,2025-07-18 15:52:56.080821
2197,134,271,1,720.92,2025-08-14 21:24:26.080821
2198,630,131,1,1100.96,2025-06-09 04:58:24.080821
2199,862,254,1,77.98,2025-12-03 04:30:10.080821
2200,902,79,1,1086.06,2025-01-30 23:01:06.080821
2201,394,27,1,1330.48,2025-02-17 16:47:37.080821
2202,829,102,1,430.35,2025-08-12 15:59:32.080821
2203,730,183,1,341.14,2025-01-22 17:50:25.080821
2204,577,4,2,335.46,2025-10-14 03:19:24.080821
2205,209,170,1,641.19,2025-07-08 16:54:48.080821
2206,868,105,1,165.68,2025-03-17 07:43:33.080821
2207,8,173,1,731.16,2025-12-09 07:47:09.080821
2208,856,56,1,60.92,2025-10-03 02:33:07.080821
2209,940,272,1,501.96,2025-02-10 02:27:03.080821
2210,751,128,3,4232.04,2024-12-14 21:10:52.080821
2211,904,31,2,327.28,2025-11-11 15:00:21.080821
2212,349,162,3,1233.03,2025-11-28 19:01:42.080821
2213,764,1,1,1120.08,2025-07-08 20:43:00.080821
2214,553,87,1,881.01,2025-02-03 13:09:44.080821
2215,791,58,3,3211.59,2025-07-18 07:15:00.080821
2216,643,209,1,503.79,2025-10-06 16:45:41.080821
2217,93,266,1,1499.37,2025-04-24 03:02:45.080821
2218,768,157,2,207.64,2025-07-16 04:05:09.080821
2219,396,232,2,892.02,2025-06-17 05:48:17.080821
2220,32,128,1,1410.68,2025-05-01 21:59:52.080821
2221,404,194,1,920.66,2025-03-25 22:34:19.080821
2222,386,79,1,1086.06,2025-09-20 03:49:37.080821
2223,850,295,1,1236.21,2025-08-15 14:02:02.080821
2224,424,273,3,1544.43,2025-06-19 03:52:58.080821
2225,901,7,1,1219.86,2025-09-22 01:08:24.080821
2226,501,73,1,1454.42,2025-04-19 18:41:30.080821
2227,195,145,2,1427.06,2025-10-02 20:03:52.080821
2228,381,261,1,675.56,2025-12-07 22:01:20.080821
2229,293,1,1,1120.08,2025-02-19 11:51:45.080821
2230,86,123,2,957.26,2025-04-07 23:47:13.080821
2231,363,18,1,438.62,2025-12-04 13:25:03.080821
2232,972,253,1,1043.38,2025-01-31 15:20:06.080821
2233,950,148,2,334.56,2025-08-28 22:06:39.080821
2234,234,115,1,549.91,2025-06-03 03:34:22.080821
2235,619,239,1,301.01,2025-10-21 09:25:19.080821
2236,937,171,1,602.53,2025-03-03 21:41:37.080821
2237,842,177,1,1013.24,2025-11-01 07:43:10.080821
2238,241,69,1,236.07,2025-01-26 12:49:05.080821
2239,206,124,3,194.37,2025-08-10 05:22:52.080821
2240,137,172,1,58.71,2025-07-21 10:44:09.080821
2241,800,291,1,593.87,2025-01-12 17:06:20.080821
2242,155,158,1,701.0,2025-04-03 21:01:43.080821
2243,774,1,1,1120.08,2025-01-21 05:42:03.080821
2244,538,156,1,351.7,2024-12-30 21:31:11.080821
2245,313,217,1,789.44,2025-07-05 05:52:50.080821
2246,259,198,2,2827.92,2025-11-12 02:29:46.080821
2247,944,78,3,1955.46,2025-05-07 05:16:48.080821
2248,530,195,1,1448.14,2025-01-09 13:54:30.080821
2249,86,262,1,1058.61,2025-11-04 01:31:34.080821
2250,472,85,1,1022.56,2025-07-23 07:55:00.080821
2251,30,240,1,1413.36,2025-03-25 07:26:36.080821
2252,339,172,1,58.71,2025-09-02 17:56:24.080821
2253,806,286,3,4465.86,2025-03-20 08:45:02.080821
2254,754,250,1,949.51,2025-10-14 02:06:55.080821
2255,217,103,1,1084.89,2025-09-01 15:57:42.080821
2256,326,239,3,903.03,2025-10-21 13:41:51.080821
2257,802,67,1,119.1,2025-11-21 08:50:23.080821
2258,84,201,1,1200.45,2025-06-13 16:14:16.080821
2259,562,7,1,1219.86,2025-11-11 07:32:14.080821
2260,725,41,2,2534.5,2025-03-01 10:41:19.080821
2261,421,278,1,637.47,2025-05-01 22:04:11.080821
2262,444,47,1,155.91,2025-06-09 21:54:49.080821
2263,574,41,2,2534.5,2025-07-07 04:51:55.080821
2264,921,100,1,1399.68,2025-03-24 02:22:38.080821
2265,617,290,2,776.56,2024-12-18 10:01:30.080821
2266,509,67,1,119.1,2025-01-27 03:32:13.080821
2267,344,33,1,906.72,2025-05-06 03:53:01.080821
2268,409,222,1,355.75,2025-10-05 20:12:02.080821
2269,304,175,1,747.7,2025-06-06 17:35:39.080821
2270,822,261,1,675.56,2025-04-06 05:36:14.080821
2271,587,116,1,1461.54,2025-03-21 00:05:03.080821
2272,278,48,1,1467.64,2025-07-06 04:27:31.080821
2273,544,284,1,1073.38,2024-12-13 17:02:00.080821
2274,968,51,1,1447.61,2025-03-10 22:21:00.080821
2275,912,11,1,1275.82,2025-08-27 11:24:11.080821
2276,94,162,1,411.01,2025-09-23 10:09:44.080821
2277,585,13,1,1460.48,2025-08-25 18:14:25.080821
2278,822,239,1,301.01,2025-06-03 11:47:13.080821
2279,104,87,1,881.01,2025-08-30 16:54:33.080821
2280,239,274,1,1004.0,2025-09-13 04:27:29.080821
2281,59,292,1,1127.05,2025-04-18 23:38:51.080821
2282,795,237,1,180.8,2025-06-23 04:01:52.080821
2283,697,181,2,458.96,2025-08-15 16:23:03.080821
2284,105,207,1,1108.68,2025-06-03 00:13:59.080821
2285,979,129,2,584.98,2025-11-25 00:18:04.080821
2286,711,275,2,1397.18,2025-10-07 08:31:21.080821
2287,727,80,1,466.16,2025-08-14 11:45:36.080821
2288,225,21,2,1630.38,2025-04-22 09:59:11.080821
2289,191,250,2,1899.02,2025-06-25 06:35:52.080821
2290,338,39,1,34.77,2025-04-02 15:53:54.080821
2291,774,215,1,530.3,2025-05-21 22:32:34.080821
2292,886,21,1,815.19,2025-06-10 02:19:56.080821
2293,551,13,1,1460.48,2025-09-11 07:52:51.080821
2294,695,300,1,699.36,2025-12-04 17:06:54.080821
2295,935,44,3,2731.35,2025-04-17 17:59:12.080821
2296,466,82,2,1777.48,2025-01-27 22:03:05.080821
2297,670,284,1,1073.38,2025-11-20 19:58:42.080821
2298,26,249,1,926.16,2025-01-19 03:43:03.080821
2299,921,56,1,60.92,2025-03-13 00:52:40.080821
2300,86,32,1,254.68,2025-05-20 20:23:55.080821
2301,900,172,1,58.71,2025-04-02 04:24:54.080821
2302,274,290,1,388.28,2025-04-27 14:10:54.080821
2303,12,205,2,1334.56,2025-11-25 14:27:02.080821
2304,254,60,1,134.16,2025-08-23 14:47:47.080821
2305,944,50,2,839.26,2025-04-10 16:20:23.080821
2306,511,55,1,394.42,2025-04-25 15:03:19.080821
2307,147,177,1,1013.24,2025-04-07 14:54:34.080821
2308,279,127,3,3086.67,2025-04-18 06:02:57.080821
2309,13,216,1,1323.76,2025-06-11 13:12:23.080821
2310,254,183,1,341.14,2025-02-03 11:53:29.080821
2311,919,246,3,3510.81,2025-01-21 01:27:51.080821
2312,574,48,1,1467.64,2025-10-21 07:46:05.080821
2313,725,283,1,72.44,2025-09-14 09:03:56.080821
2314,739,131,1,1100.96,2025-08-14 21:02:30.080821
2315,909,76,1,587.09,2025-10-24 19:00:39.080821
2316,387,218,1,384.79,2025-08-21 04:26:40.080821
2317,36,280,1,1147.19,2025-05-01 01:23:47.080821
2318,922,146,2,1562.86,2025-03-15 02:08:12.080821
2319,749,146,1,781.43,2025-05-03 22:00:47.080821
2320,378,297,2,1499.54,2025-04-04 04:31:21.080821
2321,833,136,1,1087.56,2025-02-14 09:29:54.080821
2322,602,87,2,1762.02,2025-09-06 22:56:03.080821
2323,283,11,1,1275.82,2025-08-13 03:12:56.080821
2324,473,44,2,1820.9,2024-12-28 01:49:17.080821
2325,681,160,1,1250.94,2025-06-06 21:51:42.080821
2326,936,187,1,1131.07,2025-11-27 13:53:28.080821
2327,523,99,3,3035.28,2025-08-02 11:54:33.080821
2328,672,275,2,1397.18,2025-12-04 02:23:39.080821
2329,966,275,3,2095.77,2025-08-03 19:01:10.080821
2330,462,283,1,72.44,2025-11-28 07:50:00.080821
2331,106,248,2,957.82,2024-12-17 15:12:00.080821
2332,575,175,1,747.7,2025-06-24 04:40:50.080821
2333,978,84,1,1281.47,2025-01-31 19:22:32.080821
2334,598,1,1,1120.08,2025-06-15 05:50:15.080821
2335,23,156,2,703.4,2025-04-22 14:20:27.080821
2336,590,239,1,301.01,2025-09-17 17:05:49.080821
2337,651,278,1,637.47,2025-04-11 17:20:08.080821
2338,777,120,2,528.04,2025-08-10 05:50:55.080821
2339,890,124,2,129.58,2025-06-04 20:50:59.080821
2340,706,72,1,104.36,2025-03-16 01:41:11.080821
2341,885,239,1,301.01,2025-07-16 15:11:31.080821
2342,509,198,2,2827.92,2025-07-13 21:04:56.080821
2343,453,191,1,380.66,2025-06-15 22:06:43.080821
2344,137,182,1,103.92,2025-05-03 23:56:14.080821
2345,438,173,3,2193.48,2025-03-14 04:19:52.080821
2346,110,131,1,1100.96,2025-02-17 04:29:40.080821
2347,611,36,1,1032.11,2025-11-27 15:50:55.080821
2348,695,159,1,1426.56,2025-01-31 17:21:19.080821
2349,157,34,1,905.96,2025-04-11 03:44:46.080821
2350,120,39,2,69.54,2025-07-20 21:23:40.080821
2351,966,245,1,850.37,2025-03-21 12:50:13.080821
2352,170,294,1,1403.35,2025-02-26 00:44:52.080821
2353,576,284,2,2146.76,2024-12-15 13:57:25.080821
2354,92,284,1,1073.38,2025-07-15 01:43:00.080821
2355,851,123,3,1435.89,2025-02-18 06:29:17.080821
2356,802,22,2,1419.04,2025-09-02 02:58:07.080821
2357,472,205,1,667.28,2025-05-22 01:14:39.080821
2358,298,156,1,351.7,2025-05-13 16:39:52.080821
2359,181,164,1,951.32,2025-09-25 04:12:04.080821
2360,105,15,1,878.71,2025-01-04 22:01:56.080821
2361,703,139,1,775.47,2025-01-30 13:28:26.080821
2362,149,142,1,934.81,2025-01-10 15:22:18.080821
2363,157,159,1,1426.56,2025-04-21 00:52:37.080821
2364,78,136,2,2175.12,2025-10-29 11:01:59.080821
2365,632,226,1,547.16,2025-07-29 19:42:41.080821
2366,260,156,1,351.7,2025-04-23 20:40:09.080821
2367,858,184,1,1149.01,2025-06-14 03:55:43.080821
2368,641,36,1,1032.11,2025-09-22 16:54:36.080821
2369,811,258,1,982.02,2025-06-05 08:14:56.080821
2370,907,60,2,268.32,2025-07-09 11:56:27.080821
2371,116,41,1,1267.25,2025-06-09 05:34:31.080821
2372,95,87,1,881.01,2025-03-23 04:31:46.080821
2373,379,278,1,637.47,2025-10-02 07:11:16.080821
2374,362,271,1,720.92,2025-11-09 03:07:51.080821
2375,298,219,1,846.11,2025-03-10 17:53:21.080821
2376,222,178,1,1265.54,2025-06-10 19:21:47.080821
2377,947,145,1,713.53,2025-11-21 02:06:41.080821
2378,458,186,1,1257.32,2025-08-17 23:47:57.080821
2379,360,62,3,3279.99,2025-01-20 21:24:04.080821
2380,409,193,1,1058.21,2025-10-21 17:57:32.080821
2381,511,121,1,1312.09,2025-08-06 06:31:36.080821
2382,433,24,2,2476.1,2025-02-23 13:37:41.080821
2383,700,75,2,2602.08,2025-11-03 19:48:39.080821
2384,503,88,1,646.26,2025-07-15 06:30:39.080821
2385,47,65,1,550.82,2025-10-21 04:20:22.080821
2386,995,27,1,1330.48,2025-07-06 10:07:28.080821
2387,476,12,1,1216.48,2025-01-20 13:25:30.080821
2388,311,109,3,1976.1,2025-06-04 15:50:09.080821
2389,460,261,1,675.56,2025-05-20 19:03:50.080821
2390,181,16,1,1002.06,2025-11-10 18:08:05.080821
2391,978,195,1,1448.14,2025-12-09 17:15:55.080821
2392,634,26,1,342.56,2025-10-17 06:59:51.080821
2393,488,78,1,651.82,2025-07-01 17:24:10.080821
2394,26,231,1,1095.14,2025-07-26 20:44:57.080821
2395,111,298,1,821.71,2025-10-08 02:29:37.080821
2396,768,295,1,1236.21,2025-07-29 22:35:59.080821
2397,35,7,1,1219.86,2025-03-06 14:13:19.080821
2398,282,207,2,2217.36,2024-12-22 12:04:46.080821
2399,691,32,2,509.36,2025-04-10 16:41:20.080821
2400,630,202,1,540.39,2025-12-04 10:26:31.080821
2401,122,128,3,4232.04,2025-03-28 13:36:14.080821
2402,157,78,3,1955.46,2025-07-02 11:16:38.080821
2403,505,200,2,2109.74,2025-01-28 09:50:58.080821
2404,400,71,1,1217.79,2025-08-11 03:29:41.080821
2405,566,73,1,1454.42,2025-01-07 08:29:12.080821
2406,443,196,3,4186.38,2025-07-03 02:36:16.080821
2407,577,112,1,247.7,2025-01-22 11:18:39.080821
2408,982,69,3,708.21,2025-04-25 06:01:52.080821
2409,341,243,1,249.32,2025-02-28 10:35:47.080821
2410,811,207,1,1108.68,2025-11-11 21:43:14.080821
2411,59,258,3,2946.06,2025-05-18 15:52:39.080821
2412,633,231,1,1095.14,2025-04-16 17:52:24.080821
2413,95,146,1,781.43,2025-07-26 06:20:11.080821
2414,729,275,1,698.59,2025-02-13 12:18:23.080821
2415,18,50,3,1258.89,2025-09-06 13:44:18.080821
2416,211,50,1,419.63,2024-12-25 08:48:24.080821
2417,573,140,1,621.53,2025-11-15 20:31:08.080821
2418,971,266,1,1499.37,2025-05-27 00:51:47.080821
2419,456,300,1,699.36,2025-08-08 03:12:32.080821
2420,735,98,1,474.7,2025-04-30 03:29:55.080821
2421,577,73,3,4363.26,2025-07-26 12:26:46.080821
2422,927,103,1,1084.89,2025-12-04 03:09:42.080821
2423,81,35,1,1457.49,2025-03-12 05:02:18.080821
2424,584,273,1,514.81,2025-10-13 00:08:57.080821
2425,975,57,1,895.01,2025-10-31 06:40:39.080821
2426,907,59,2,258.16,2025-09-25 23:21:50.080821
2427,58,198,3,4241.88,2025-09-06 06:49:15.080821
2428,889,284,3,3220.14,2025-11-04 02:57:41.080821
2429,870,239,2,602.02,2025-05-18 20:10:01.080821
2430,76,94,1,137.69,2025-08-15 03:10:32.080821
2431,683,156,1,351.7,2025-04-06 10:47:15.080821
2432,727,287,3,4266.54,2025-07-25 18:44:09.080821
2433,375,175,1,747.7,2025-06-16 22:32:05.080821
2434,89,242,3,416.7,2025-04-23 13:11:47.080821
2435,537,78,1,651.82,2025-05-15 07:54:40.080821
2436,353,115,1,549.91,2024-12-12 02:34:49.080821
2437,50,81,1,1129.52,2025-02-18 20:02:50.080821
2438,933,217,1,789.44,2025-05-07 00:36:35.080821
2439,162,137,1,664.01,2025-09-10 07:49:47.080821
2440,379,157,1,103.82,2025-11-29 01:26:15.080821
2441,591,297,1,749.77,2025-08-12 18:26:07.080821
2442,639,137,1,664.01,2024-12-15 23:11:55.080821
2443,830,70,2,1420.12,2025-05-10 05:15:47.080821
2444,68,191,1,380.66,2025-04-08 07:47:23.080821
2445,718,89,3,2395.47,2025-09-17 21:07:51.080821
2446,200,217,1,789.44,2025-03-17 22:31:04.080821
2447,654,144,1,451.76,2025-09-24 23:26:29.080821
2448,922,36,1,1032.11,2025-07-01 16:37:31.080821
2449,549,187,1,1131.07,2025-03-05 07:02:48.080821
2450,71,50,3,1258.89,2025-06-28 21:18:09.080821
2451,639,83,1,261.43,2025-04-02 17:06:06.080821
2452,474,196,2,2790.92,2025-01-20 22:54:00.080821
2453,234,177,1,1013.24,2025-10-27 16:14:56.080821
2454,78,84,1,1281.47,2025-09-02 05:51:12.080821
2455,995,50,2,839.26,2025-12-01 17:25:30.080821
2456,264,159,1,1426.56,2025-05-06 07:08:11.080821
2457,11,169,1,639.86,2025-09-09 17:18:52.080821
2458,637,233,1,465.48,2025-07-10 14:22:18.080821
2459,494,30,2,1124.26,2025-01-15 14:10:05.080821
2460,318,235,1,433.24,2025-02-18 18:04:14.080821
2461,758,212,1,1012.24,2025-02-06 06:42:55.080821
2462,939,28,2,838.74,2025-08-02 06:01:04.080821
2463,23,270,2,1926.26,2025-07-30 17:26:06.080821
2464,933,172,1,58.71,2025-12-05 06:12:02.080821
2465,52,78,3,1955.46,2025-08-19 14:21:50.080821
2466,213,30,1,562.13,2025-05-24 08:13:59.080821
2467,908,254,1,77.98,2025-02-26 09:20:02.080821
2468,8,7,1,1219.86,2025-09-10 08:19:57.080821
2469,629,247,2,2731.0,2025-03-16 11:15:02.080821
2470,702,114,1,338.81,2025-05-04 17:19:40.080821
2471,567,50,3,1258.89,2025-02-13 23:29:21.080821
2472,80,222,2,711.5,2024-12-15 16:00:11.080821
2473,261,114,2,677.62,2025-01-26 13:00:47.080821
2474,593,181,1,229.48,2024-12-19 01:29:51.080821
2475,694,50,1,419.63,2025-04-01 19:58:32.080821
2476,178,135,2,1588.56,2025-07-14 18:52:15.080821
2477,571,112,1,247.7,2025-08-23 21:02:56.080821
2478,173,7,2,2439.72,2025-08-05 08:40:56.080821
2479,67,191,1,380.66,2025-05-29 10:26:52.080821
2480,723,123,1,478.63,2025-02-23 09:34:02.080821
2481,416,11,1,1275.82,2025-04-26 21:48:52.080821
2482,454,75,1,1301.04,2025-01-17 03:18:14.080821
2483,556,300,1,699.36,2025-08-08 14:08:20.080821
2484,339,57,1,895.01,2025-03-19 16:37:55.080821
2485,142,106,1,94.81,2025-06-24 07:59:10.080821
2486,816,164,2,1902.64,2025-02-11 16:35:28.080821
2487,313,237,1,180.8,2025-06-26 23:39:16.080821
2488,931,197,1,1364.8,2025-04-16 08:44:49.080821
2489,636,69,1,236.07,2025-03-23 00:18:19.080821
2490,525,152,2,1278.46,2025-01-29 02:30:03.080821
2491,740,1,1,1120.08,2025-11-16 15:06:58.080821
2492,595,183,1,341.14,2025-08-10 21:41:40.080821
2493,213,216,1,1323.76,2025-11-24 18:53:25.080821
2494,618,162,1,411.01,2025-05-25 13:18:06.080821
2495,312,287,1,1422.18,2025-10-29 09:03:46.080821
2496,101,6,1,354.05,2025-09-19 02:29:35.080821
2497,709,177,3,3039.72,2025-02-11 16:44:59.080821
2498,35,183,1,341.14,2025-08-15 06:46:29.080821
2499,444,144,1,451.76,2025-05-12 14:45:44.080821
2500,666,197,1,1364.8,2025-06-13 09:25:24.080821
2501,857,128,1,1410.68,2025-11-17 15:27:22.080821
2502,585,160,2,2501.88,2025-02-06 16:07:05.080821
2503,758,49,2,437.48,2025-10-31 23:20:03.080821
2504,893,271,1,720.92,2025-05-26 08:04:31.080821
2505,120,247,1,1365.5,2025-03-06 17:34:45.080821
2506,256,197,1,1364.8,2025-10-06 11:52:59.080821
2507,178,273,1,514.81,2025-07-01 16:22:39.080821
2508,688,178,1,1265.54,2024-12-15 09:03:21.080821
2509,391,198,1,1413.96,2025-10-05 00:49:51.080821
2510,245,7,2,2439.72,2025-11-29 05:14:03.080821
2511,161,146,1,781.43,2025-02-28 21:02:56.080821
2512,127,178,1,1265.54,2025-01-25 16:34:57.080821
2513,33,131,1,1100.96,2025-03-02 01:43:42.080821
2514,806,18,1,438.62,2025-01-27 06:03:04.080821
2515,957,177,1,1013.24,2025-06-03 06:17:14.080821
2516,590,210,1,440.02,2025-01-10 09:42:11.080821
2517,801,233,1,465.48,2025-06-12 06:59:42.080821
2518,921,291,1,593.87,2025-02-28 03:03:17.080821
2519,291,42,1,322.4,2025-02-03 12:06:29.080821
2520,480,244,1,155.22,2025-08-17 15:59:54.080821
2521,986,240,1,1413.36,2025-05-23 03:51:21.080821
2522,346,256,1,1040.46,2025-11-06 20:10:20.080821
2523,649,242,1,138.9,2025-07-23 14:33:09.080821
2524,417,127,2,2057.78,2024-12-21 21:16:51.080821
2525,677,140,1,621.53,2025-06-12 12:25:56.080821
2526,226,271,2,1441.84,2025-04-18 08:57:52.080821
2527,127,149,2,720.44,2025-08-16 23:27:21.080821
2528,30,180,1,1004.61,2025-09-23 18:15:25.080821
2529,447,127,1,1028.89,2025-09-15 01:22:14.080821
2530,993,127,1,1028.89,2025-03-19 04:09:35.080821
2531,464,192,2,1718.08,2025-03-17 03:19:10.080821
2532,670,36,2,2064.22,2025-06-07 19:18:42.080821
2533,925,163,1,1155.75,2025-08-07 17:33:04.080821
2534,755,99,1,1011.76,2025-10-14 03:42:59.080821
2535,956,140,1,621.53,2025-03-03 10:02:04.080821
2536,203,233,1,465.48,2025-09-08 13:10:16.080821
2537,50,56,1,60.92,2025-07-29 18:17:31.080821
2538,916,270,1,963.13,2025-04-25 03:14:46.080821
2539,461,78,1,651.82,2025-06-17 00:03:34.080821
2540,519,254,3,233.94,2024-12-12 06:45:24.080821
2541,127,237,2,361.6,2025-08-27 21:19:38.080821
2542,727,222,3,1067.25,2025-03-15 08:12:30.080821
2543,931,48,2,2935.28,2025-10-24 20:46:57.080821
2544,457,59,1,129.08,2025-10-24 16:13:15.080821
2545,125,27,3,3991.44,2025-05-24 09:49:59.080821
2546,135,14,1,841.5,2025-11-14 03:08:59.080821
2547,643,273,2,1029.62,2025-06-27 14:26:23.080821
2548,22,121,3,3936.27,2025-09-06 01:38:31.080821
2549,884,88,1,646.26,2025-09-19 13:08:19.080821
2550,176,102,1,430.35,2025-10-20 17:50:07.080821
2551,266,100,2,2799.36,2025-05-25 22:26:50.080821
2552,892,261,1,675.56,2025-11-04 19:15:05.080821
2553,514,212,2,2024.48,2025-02-05 11:01:53.080821
2554,600,279,1,945.27,2025-09-05 07:30:59.080821
2555,514,93,1,703.68,2025-01-14 09:07:14.080821
2556,274,159,1,1426.56,2025-02-15 14:01:51.080821
2557,249,76,1,587.09,2024-12-27 14:53:03.080821
2558,384,109,3,1976.1,2025-02-04 01:11:55.080821
2559,250,292,2,2254.1,2025-03-19 11:07:20.080821
2560,270,173,1,731.16,2024-12-28 04:19:00.080821
2561,150,200,3,3164.61,2025-11-04 21:40:31.080821
2562,421,239,1,301.01,2025-11-13 01:21:50.080821
2563,102,56,1,60.92,2025-09-07 06:14:42.080821
2564,887,87,1,881.01,2025-12-06 05:01:08.080821
2565,981,145,1,713.53,2025-04-21 09:18:50.080821
2566,536,69,1,236.07,2025-06-16 15:33:47.080821
2567,922,182,1,103.92,2025-10-17 10:06:26.080821
2568,162,230,1,348.09,2024-12-17 15:07:36.080821
2569,40,246,1,1170.27,2025-11-12 01:25:06.080821
2570,212,256,2,2080.92,2025-01-21 00:34:06.080821
2571,393,241,1,1238.51,2025-11-03 09:44:13.080821
2572,871,254,1,77.98,2025-06-14 03:50:37.080821
2573,159,291,1,593.87,2025-07-11 20:57:51.080821
2574,680,12,1,1216.48,2025-12-08 09:38:58.080821
2575,180,36,1,1032.11,2025-10-22 17:12:17.080821
2576,253,271,1,720.92,2025-09-07 09:00:25.080821
2577,71,157,1,103.82,2025-01-16 18:35:30.080821
2578,815,189,1,1138.72,2025-01-19 15:23:15.080821
2579,308,292,1,1127.05,2025-09-02 11:03:46.080821
2580,773,12,2,2432.96,2025-01-31 15:56:16.080821
2581,373,172,1,58.71,2025-09-09 21:33:23.080821
2582,50,145,1,713.53,2025-03-18 14:33:29.080821
2583,930,110,3,421.83,2025-09-07 07:26:35.080821
2584,784,159,3,4279.68,2025-04-18 04:16:51.080821
2585,392,30,1,562.13,2025-10-27 14:02:25.080821
2586,948,106,1,94.81,2025-09-23 03:50:53.080821
2587,504,189,2,2277.44,2025-07-11 11:22:06.080821
2588,923,22,3,2128.56,2025-11-03 04:31:08.080821
2589,166,188,2,719.22,2025-06-13 00:13:42.080821
2590,207,83,3,784.29,2025-12-05 23:04:34.080821
2591,747,254,1,77.98,2025-02-02 13:36:01.080821
2592,218,137,1,664.01,2025-03-14 03:33:02.080821
2593,762,155,1,1342.21,2025-07-05 01:54:08.080821
2594,878,58,1,1070.53,2025-06-02 07:28:01.080821
2595,162,252,1,260.1,2025-03-02 02:57:56.080821
2596,359,100,2,2799.36,2025-10-14 23:39:23.080821
2597,72,277,1,996.76,2025-06-09 19:00:04.080821
2598,706,242,1,138.9,2025-09-18 19:20:50.080821
2599,906,288,1,1401.0,2025-06-19 22:32:23.080821
2600,867,253,1,1043.38,2025-10-31 23:12:15.080821
2601,540,240,1,1413.36,2025-05-26 05:40:42.080821
2602,589,36,2,2064.22,2025-04-14 04:01:49.080821
2603,852,88,3,1938.78,2025-09-16 15:18:56.080821
2604,528,211,1,1133.2,2025-06-22 03:33:37.080821
2605,512,144,2,903.52,2025-04-20 20:38:04.080821
2606,770,110,1,140.61,2025-07-30 23:49:11.080821
2607,1000,199,1,900.38,2025-07-02 07:32:02.080821
2608,96,142,1,934.81,2024-12-28 17:53:04.080821
2609,164,212,1,1012.24,2025-10-12 08:07:13.080821
2610,386,284,1,1073.38,2025-09-02 12:26:42.080821
2611,117,63,3,2174.49,2025-05-14 07:45:57.080821
2612,507,71,1,1217.79,2025-05-13 15:36:20.080821
2613,246,12,1,1216.48,2025-03-30 18:59:32.080821
2614,994,66,1,1299.84,2024-12-22 17:34:27.080821
2615,812,277,1,996.76,2025-09-21 02:08:30.080821
2616,81,65,1,550.82,2025-09-22 04:18:15.080821
2617,190,195,1,1448.14,2025-09-29 13:09:35.080821
2618,656,297,1,749.77,2025-01-28 08:54:03.080821
2619,226,159,2,2853.12,2025-08-03 20:28:33.080821
2620,602,274,1,1004.0,2025-02-28 12:33:58.080821
2621,95,8,1,1056.26,2025-04-25 20:53:31.080821
2622,748,51,1,1447.61,2025-10-05 16:37:26.080821
2623,697,173,2,1462.32,2025-04-09 16:51:23.080821
2624,510,1,1,1120.08,2025-05-13 10:52:23.080821
2625,680,264,1,1337.45,2025-09-29 22:04:59.080821
2626,270,136,1,1087.56,2025-09-28 15:26:36.080821
2627,203,6,1,354.05,2025-01-19 19:20:55.080821
2628,405,202,1,540.39,2025-08-15 13:49:19.080821
2629,196,41,2,2534.5,2025-08-18 04:30:24.080821
2630,72,239,1,301.01,2025-01-29 05:11:55.080821
2631,556,110,1,140.61,2025-11-04 18:27:50.080821
2632,124,159,1,1426.56,2024-12-31 04:30:31.080821
2633,784,212,3,3036.72,2025-06-24 10:23:03.080821
2634,541,109,1,658.7,2025-01-08 19:42:06.080821
2635,139,78,1,651.82,2025-06-07 23:20:22.080821
2636,222,180,1,1004.61,2025-07-12 11:54:56.080821
2637,495,198,1,1413.96,2025-04-07 07:17:38.080821
2638,757,30,1,562.13,2025-10-15 07:56:35.080821
2639,936,273,1,514.81,2025-11-01 06:32:39.080821
2640,145,246,1,1170.27,2025-06-24 09:29:51.080821
2641,952,26,1,342.56,2025-05-17 02:37:08.080821
2642,51,227,1,480.74,2025-01-01 19:09:10.080821
2643,565,123,3,1435.89,2025-09-14 04:05:41.080821
2644,479,218,1,384.79,2025-02-25 19:25:35.080821
2645,742,245,1,850.37,2025-08-25 15:33:57.080821
2646,328,37,1,1159.84,2025-02-27 09:21:58.080821
2647,101,139,3,2326.41,2025-11-20 21:49:52.080821
