transaction_id,customer_id,product_id,quantity,total_value,transaction_date
3372,519,31,3,2667.6,2025-06-19 05:40:39.694093
3373,519,27,1,1077.73,2025-06-19 05:40:39.694093
3374,519,70,1,56.34,2025-06-19 05:40:39.694093
3375,901,98,1,1363.11,2025-04-25 04:49:57.694093
3376,446,120,1,992.81,2025-10-22 20:28:01.694093
3377,220,202,3,4280.85,2025-11-12 20:32:13.694093
3378,220,222,2,1333.1,2025-11-12 20:32:13.694093
3379,577,139,2,1128.22,2025-01-07 19:44:21.694093
3380,577,70,1,56.34,2025-01-07 19:44:21.694093
3381,577,30,1,1025.48,2025-01-07 19:44:21.694093
3382,142,135,3,2546.94,2025-10-24 09:32:43.694093
3383,142,59,2,2962.34,2025-10-24 09:32:43.694093
3384,11,218,1,158.66,2025-11-13 06:23:26.694093
3385,11,174,1,422.46,2025-11-13 06:23:26.694093
3386,11,286,2,2390.42,2025-11-13 06:23:26.694093
3387,643,218,2,317.32,2024-12-31 08:50:31.694093
3388,20,100,1,1093.64,2025-12-12 16:58:02.694093
3389,20,129,3,2325.57,2025-12-12 16:58:02.694093
3390,620,95,3,263.79,2025-01-14 02:40:09.694093
3391,289,185,1,1369.88,2025-12-14 12:47:44.694093
3392,289,161,3,4339.44,2025-12-14 12:47:44.694093
3393,461,203,2,1456.08,2025-03-26 10:22:40.694093
3394,461,197,1,1436.77,2025-03-26 10:22:40.694093
3395,349,279,1,88.66,2025-11-25 22:02:56.694093
3396,842,63,1,432.09,2025-10-12 23:51:40.694093
3397,81,107,1,513.13,2025-11-22 01:12:19.694093
3398,17,231,3,779.4,2025-11-22 12:45:53.694093
3399,791,65,3,2799.87,2025-03-25 04:47:10.694093
3400,791,92,2,644.02,2025-03-25 04:47:10.694093
3401,693,43,1,1098.03,2025-03-15 02:40:12.694093
3402,239,12,1,72.55,2025-05-07 08:40:56.694093
3403,239,171,1,1319.89,2025-05-07 08:40:56.694093
3404,978,183,2,98.12,2025-03-15 09:39:25.694093
3405,978,209,3,4108.98,2025-03-15 09:39:25.694093
3406,978,251,3,2584.08,2025-03-15 09:39:25.694093
3407,720,139,1,564.11,2025-09-29 23:17:39.694093
3408,789,127,1,1134.6,2025-06-09 03:30:07.694093
3409,789,59,1,1481.17,2025-06-09 03:30:07.694093
3410,506,164,2,2538.64,2025-01-30 14:45:33.694093
3411,813,174,1,422.46,2025-03-19 13:40:21.694093
3412,558,251,2,1722.72,2025-05-28 08:02:58.694093
3413,558,188,1,1444.84,2025-05-28 08:02:58.694093
3414,558,191,2,1776.92,2025-05-28 08:02:58.694093
3415,680,133,1,494.61,2024-12-21 18:26:46.694093
3416,680,129,1,775.19,2024-12-21 18:26:46.694093
3417,680,186,2,2341.88,2024-12-21 18:26:46.694093
3418,991,237,1,819.61,2025-02-21 21:49:51.694093
3419,991,181,2,2783.86,2025-02-21 21:49:51.694093
3420,991,197,2,2873.54,2025-02-21 21:49:51.694093
3421,991,169,1,1148.34,2025-02-21 21:49:51.694093
3422,851,281,2,2499.16,2025-04-10 17:22:48.694093
3423,851,26,1,358.94,2025-04-10 17:22:48.694093
3424,997,129,2,1550.38,2025-05-16 19:58:09.694093
3425,296,2,3,3694.68,2025-07-29 20:09:29.694093
3426,736,129,1,775.19,2025-08-23 23:27:25.694093
3427,289,43,1,1098.03,2025-06-20 23:13:40.694093
3428,289,292,1,737.83,2025-06-20 23:13:40.694093
3429,893,169,1,1148.34,2025-01-04 07:50:01.694093
3430,171,289,2,681.86,2025-03-06 06:06:45.694093
3431,636,141,2,2166.98,2025-04-03 02:19:21.694093
3432,636,277,3,278.79,2025-04-03 02:19:21.694093
3433,40,131,1,704.87,2025-04-01 22:59:05.694093
3434,204,18,2,582.1,2025-02-01 05:12:50.694093
3435,204,51,2,826.04,2025-02-01 05:12:50.694093
3436,200,35,1,1296.39,2025-04-28 11:40:16.694093
3437,200,125,3,330.63,2025-04-28 11:40:16.694093
3438,200,23,1,425.55,2025-04-28 11:40:16.694093
3439,913,57,3,1911.81,2025-08-16 15:37:00.694093
3440,503,71,1,362.61,2025-10-12 22:17:10.694093
3441,503,35,2,2592.78,2025-10-12 22:17:10.694093
3442,351,168,2,1541.44,2025-05-30 14:20:06.694093
3443,351,15,1,432.75,2025-05-30 14:20:06.694093
3444,351,3,3,1326.33,2025-05-30 14:20:06.694093
3445,190,235,1,843.68,2025-06-05 22:47:03.694093
3446,412,9,1,1236.9,2025-02-05 17:20:20.694093
3447,671,147,1,207.5,2025-05-21 16:27:06.694093
3448,9,186,1,1170.94,2025-09-21 17:18:15.694093
3449,9,150,1,1392.14,2025-09-21 17:18:15.694093
3450,228,143,1,531.79,2025-10-28 03:08:42.694093
3451,287,230,1,610.82,2025-10-07 02:21:47.694093
3452,847,32,2,1710.68,2025-08-15 19:23:42.694093
3453,847,158,3,3982.68,2025-08-15 19:23:42.694093
3454,847,144,2,2124.16,2025-08-15 19:23:42.694093
3455,290,115,1,1209.33,2025-05-18 11:59:14.694093
3456,441,191,1,888.46,2025-09-01 14:27:11.694093
3457,441,95,2,175.86,2025-09-01 14:27:11.694093
3458,103,238,1,338.78,2025-10-08 01:07:02.694093
3459,421,266,1,991.24,2025-03-10 05:10:30.694093
3460,421,68,1,1104.07,2025-03-10 05:10:30.694093
3461,421,70,1,56.34,2025-03-10 05:10:30.694093
3462,701,273,3,2057.82,2025-03-28 07:12:22.694093
3463,701,137,1,477.76,2025-03-28 07:12:22.694093
3464,701,100,1,1093.64,2025-03-28 07:12:22.694093
3465,750,229,2,887.66,2025-01-31 21:47:12.694093
3466,750,282,2,1167.38,2025-01-31 21:47:12.694093
3467,973,114,1,182.46,2025-08-08 00:56:38.694093
3468,973,280,2,2128.98,2025-08-08 00:56:38.694093
3469,973,29,1,400.44,2025-08-08 00:56:38.694093
3470,346,211,1,500.86,2025-05-19 21:43:23.694093
3471,346,296,1,955.42,2025-05-19 21:43:23.694093
3472,56,187,1,689.76,2025-04-15 17:55:44.694093
3473,507,5,1,471.71,2025-01-31 19:26:12.694093
3474,839,87,1,1051.93,2025-12-02 06:44:45.694093
3475,351,103,1,1225.37,2024-12-19 03:54:21.694093
3476,351,51,1,413.02,2024-12-19 03:54:21.694093
3477,351,59,1,1481.17,2024-12-19 03:54:21.694093
3478,797,275,1,89.42,2025-12-08 18:15:46.694093
3479,36,129,1,775.19,2025-11-24 00:13:36.694093
3480,857,279,1,88.66,2025-12-12 19:21:51.694093
3481,322,131,1,704.87,2025-07-02 15:12:18.694093
3482,177,299,1,1321.41,2025-02-23 01:05:08.694093
3483,177,30,1,1025.48,2025-02-23 01:05:08.694093
3484,768,117,1,1297.99,2025-10-18 00:51:57.694093
3485,768,52,1,1281.28,2025-10-18 00:51:57.694093
3486,21,274,1,1111.8,2025-08-24 07:52:39.694093
3487,353,229,1,443.83,2025-04-09 08:40:55.694093
3488,235,230,2,1221.64,2025-04-15 23:57:57.694093
3489,235,49,2,713.42,2025-04-15 23:57:57.694093
3490,235,96,1,1041.66,2025-04-15 23:57:57.694093
3491,486,265,1,828.9,2025-01-25 10:01:52.694093
3492,486,203,2,1456.08,2025-01-25 10:01:52.694093
3493,301,198,3,3557.4,2025-01-07 18:13:01.694093
3494,48,57,1,637.27,2025-07-26 13:54:25.694093
3495,48,184,1,942.23,2025-07-26 13:54:25.694093
3496,142,19,1,536.05,2025-07-21 16:00:53.694093
3497,390,89,2,1891.02,2025-05-25 00:36:35.694093
3498,390,186,1,1170.94,2025-05-25 00:36:35.694093
3499,390,72,2,439.06,2025-05-25 00:36:35.694093
3500,483,46,1,461.86,2025-12-01 05:21:44.694093
3501,77,85,1,588.97,2025-08-11 13:32:06.694093
3502,77,223,1,1019.75,2025-08-11 13:32:06.694093
3503,785,7,1,306.27,2025-11-17 01:15:10.694093
3504,785,40,1,1363.16,2025-11-17 01:15:10.694093
3505,785,142,3,592.83,2025-11-17 01:15:10.694093
3506,280,185,1,1369.88,2025-12-03 03:04:52.694093
3507,393,85,2,1177.94,2025-08-22 10:19:52.694093
3508,393,277,3,278.79,2025-08-22 10:19:52.694093
3509,710,160,1,1150.69,2025-05-21 01:59:58.694093
3510,757,283,1,893.89,2025-11-05 14:44:53.694093
3511,757,276,1,122.41,2025-11-05 14:44:53.694093
3512,830,20,2,898.1,2025-08-31 00:06:01.694093
3513,830,45,1,1272.77,2025-08-31 00:06:01.694093
3514,96,290,2,1124.94,2025-09-15 23:48:38.694093
3515,96,200,3,1630.86,2025-09-15 23:48:38.694093
3516,96,245,3,960.6,2025-09-15 23:48:38.694093
3517,269,161,1,1446.48,2025-11-26 13:26:21.694093
3518,95,283,1,893.89,2024-12-19 22:48:01.694093
3519,485,188,1,1444.84,2025-10-14 19:54:50.694093
3520,485,20,1,449.05,2025-10-14 19:54:50.694093
3521,254,215,2,2516.86,2025-07-26 12:17:37.694093
3522,254,28,1,1346.36,2025-07-26 12:17:37.694093
3523,254,250,2,1872.04,2025-07-26 12:17:37.694093
3524,628,112,3,2951.4,2025-06-21 12:20:58.694093
3525,377,26,1,358.94,2025-04-25 02:01:32.694093
3526,377,214,1,1015.39,2025-04-25 02:01:32.694093
3527,130,227,2,2788.46,2025-09-19 20:15:22.694093
3528,544,97,3,1124.16,2025-05-15 23:31:12.694093
3529,655,197,1,1436.77,2024-12-25 02:47:34.694093
3530,655,49,1,356.71,2024-12-25 02:47:34.694093
3531,655,223,2,2039.5,2024-12-25 02:47:34.694093
3532,691,215,1,1258.43,2025-10-17 14:35:33.694093
3533,691,10,2,252.92,2025-10-17 14:35:33.694093
3534,691,44,1,1362.59,2025-10-17 14:35:33.694093
3535,896,247,2,2033.6,2025-03-15 13:35:11.694093
3536,507,178,1,1226.62,2025-02-18 15:47:33.694093
3537,666,296,2,1910.84,2025-08-26 02:13:20.694093
3538,17,223,1,1019.75,2025-06-11 03:12:10.694093
3539,953,127,1,1134.6,2025-09-11 07:14:43.694093
3540,430,174,3,1267.38,2025-01-05 13:18:46.694093
3541,572,232,3,3383.19,2025-06-24 11:55:13.694093
3542,572,17,3,1156.95,2025-06-24 11:55:13.694093
3543,24,291,1,639.48,2025-06-30 05:11:26.694093
3544,24,144,3,3186.24,2025-06-30 05:11:26.694093
3545,602,296,1,955.42,2025-07-21 01:07:00.694093
3546,166,229,1,443.83,2025-03-20 19:52:41.694093
3547,166,92,1,322.01,2025-03-20 19:52:41.694093
3548,763,19,1,536.05,2025-07-25 14:45:55.694093
3549,753,274,1,1111.8,2025-10-04 20:01:41.694093
3550,951,48,1,1421.98,2025-10-28 05:14:31.694093
3551,951,232,2,2255.46,2025-10-28 05:14:31.694093
3552,636,202,2,2853.9,2025-12-06 12:18:15.694093
3553,37,171,1,1319.89,2025-10-06 03:44:41.694093
3554,625,261,1,1341.39,2025-07-27 20:31:51.694093
3555,625,44,1,1362.59,2025-07-27 20:31:51.694093
3556,958,169,1,1148.34,2025-05-07 04:47:15.694093
3557,267,2,1,1231.56,2025-10-22 01:02:29.694093
3558,267,239,2,1273.2,2025-10-22 01:02:29.694093
3559,769,15,1,432.75,2024-12-19 01:21:05.694093
3560,769,55,1,1337.46,2024-12-19 01:21:05.694093
3561,769,134,3,542.67,2024-12-19 01:21:05.694093
3562,713,104,3,1678.56,2025-11-17 15:15:03.694093
3563,400,183,1,49.06,2025-05-02 03:21:48.694093
3564,400,298,1,789.46,2025-05-02 03:21:48.694093
3565,930,97,1,374.72,2025-02-03 18:35:04.694093
3566,930,20,2,898.1,2025-02-03 18:35:04.694093
3567,204,207,1,590.62,2025-04-08 12:50:47.694093
3568,752,43,1,1098.03,2025-12-16 08:42:39.694093
3569,752,169,2,2296.68,2025-12-16 08:42:39.694093
3570,236,38,1,1000.98,2025-09-20 00:41:27.694093
3571,236,237,1,819.61,2025-09-20 00:41:27.694093
3572,263,214,2,2030.78,2025-06-09 22:55:37.694093
3573,263,211,1,500.86,2025-06-09 22:55:37.694093
3574,841,278,1,600.5,2025-03-04 03:20:43.694093
3575,841,15,2,865.5,2025-03-04 03:20:43.694093
3576,841,3,2,884.22,2025-03-04 03:20:43.694093
3577,957,120,2,1985.62,2025-07-10 11:42:04.694093
3578,169,200,1,543.62,2025-11-05 04:14:26.694093
3579,58,56,1,1305.22,2025-01-27 18:04:59.694093
3580,891,197,1,1436.77,2025-05-20 21:09:04.694093
3581,62,187,1,689.76,2025-08-05 03:32:35.694093
3582,77,147,1,207.5,2025-03-06 09:16:37.694093
3583,77,31,1,889.2,2025-03-06 09:16:37.694093
3584,486,264,1,1362.27,2025-07-25 01:39:01.694093
3585,464,31,1,889.2,2025-05-11 06:47:08.694093
3586,464,275,1,89.42,2025-05-11 06:47:08.694093
3587,448,81,1,1318.52,2025-09-17 15:19:16.694093
3588,98,80,1,211.05,2025-10-22 15:01:21.694093
3589,98,105,1,1115.65,2025-10-22 15:01:21.694093
3590,55,60,1,495.08,2025-02-11 07:18:23.694093
3591,36,64,3,2249.04,2025-03-17 16:19:10.694093
3592,36,159,2,1290.88,2025-03-17 16:19:10.694093
3593,161,76,2,2988.64,2025-07-13 23:20:35.694093
3594,384,208,1,407.19,2025-07-19 08:20:39.694093
3595,384,300,1,348.39,2025-07-19 08:20:39.694093
3596,867,172,1,798.41,2025-11-03 14:22:21.694093
3597,748,230,2,1221.64,2025-12-03 09:34:39.694093
3598,748,205,1,383.31,2025-12-03 09:34:39.694093
3599,748,177,1,1137.78,2025-12-03 09:34:39.694093
3600,339,194,1,1167.28,2025-08-27 03:25:01.694093
3601,339,152,1,997.93,2025-08-27 03:25:01.694093
3602,913,133,1,494.61,2025-03-06 16:59:36.694093
3603,977,87,1,1051.93,2025-05-12 10:38:52.694093
3604,977,275,1,89.42,2025-05-12 10:38:52.694093
3605,977,81,1,1318.52,2025-05-12 10:38:52.694093
3606,617,136,1,1193.92,2025-07-01 07:38:57.694093
3607,617,85,1,588.97,2025-07-01 07:38:57.694093
3608,617,29,2,800.88,2025-07-01 07:38:57.694093
3609,578,32,1,855.34,2025-10-28 18:41:20.694093
3610,578,206,1,388.43,2025-10-28 18:41:20.694093
3611,578,246,1,1428.76,2025-10-28 18:41:20.694093
3612,578,183,1,49.06,2025-10-28 18:41:20.694093
3613,578,59,1,1481.17,2025-10-28 18:41:20.694093
3614,778,250,2,1872.04,2025-10-24 19:37:35.694093
3615,778,247,1,1016.8,2025-10-24 19:37:35.694093
3616,778,162,1,1213.05,2025-10-24 19:37:35.694093
3617,529,53,3,3910.8,2024-12-28 08:25:14.694093
3618,529,128,2,1032.84,2024-12-28 08:25:14.694093
3619,211,98,1,1363.11,2025-03-09 03:11:35.694093
3620,130,202,1,1426.95,2025-04-17 16:54:20.694093
3621,114,170,1,886.73,2025-12-15 17:48:01.694093
3622,114,166,2,698.98,2025-12-15 17:48:01.694093
3623,114,149,1,188.42,2025-12-15 17:48:01.694093
3624,71,148,1,701.86,2025-10-08 03:19:02.694093
3625,71,3,2,884.22,2025-10-08 03:19:02.694093
3626,38,94,2,2128.1,2025-04-18 16:57:58.694093
3627,890,83,3,2972.22,2025-08-30 09:52:41.694093
3628,96,232,1,1127.73,2025-10-21 22:35:13.694093
3629,99,158,1,1327.56,2025-04-21 03:21:18.694093
3630,308,124,1,1263.38,2024-12-19 11:42:11.694093
3631,308,299,3,3964.23,2024-12-19 11:42:11.694093
3632,979,153,3,4340.61,2025-07-01 13:05:17.694093
3633,911,239,1,636.6,2025-04-29 06:05:25.694093
3634,911,272,2,547.58,2025-04-29 06:05:25.694093
3635,911,233,1,1441.4,2025-04-29 06:05:25.694093
3636,395,39,2,1986.88,2025-12-16 11:23:24.694093
3637,365,104,1,559.52,2025-08-19 12:42:11.694093
3638,365,244,3,3052.14,2025-08-19 12:42:11.694093
3639,530,256,1,710.39,2025-06-21 01:04:09.694093
3640,530,170,1,886.73,2025-06-21 01:04:09.694093
3641,214,81,3,3955.56,2025-11-04 10:10:43.694093
3642,115,48,1,1421.98,2025-07-23 15:02:35.694093
3643,544,245,1,320.2,2025-02-28 20:05:01.694093
3644,544,294,1,63.0,2025-02-28 20:05:01.694093
3645,605,136,1,1193.92,2025-06-22 01:33:33.694093
3646,605,252,1,1439.23,2025-06-22 01:33:33.694093
3647,605,5,1,471.71,2025-06-22 01:33:33.694093
3648,875,179,1,1121.35,2025-04-30 14:03:45.694093
3649,875,140,1,1271.15,2025-04-30 14:03:45.694093
3650,202,298,1,789.46,2025-08-08 04:25:26.694093
3651,878,228,1,1186.73,2025-04-28 22:59:39.694093
3652,311,272,2,547.58,2025-12-04 02:42:59.694093
3653,311,209,2,2739.32,2025-12-04 02:42:59.694093
3654,311,166,3,1048.47,2025-12-04 02:42:59.694093
3655,609,36,1,306.89,2025-02-25 15:54:56.694093
3656,609,45,1,1272.77,2025-02-25 15:54:56.694093
3657,997,220,1,875.19,2024-12-29 18:34:24.694093
3658,997,266,2,1982.48,2024-12-29 18:34:24.694093
3659,438,195,2,945.4,2025-05-22 16:17:24.694093
3660,438,172,1,798.41,2025-05-22 16:17:24.694093
3661,572,239,2,1273.2,2025-12-17 02:32:28.694093
3662,572,184,2,1884.46,2025-12-17 02:32:28.694093
3663,698,161,2,2892.96,2025-03-05 15:12:24.694093
3664,698,153,1,1446.87,2025-03-05 15:12:24.694093
3665,606,300,1,348.39,2025-05-15 00:30:56.694093
3666,668,203,2,1456.08,2025-11-07 18:49:28.694093
3667,909,109,1,1228.0,2025-04-04 07:45:40.694093
3668,909,35,1,1296.39,2025-04-04 07:45:40.694093
3669,909,186,1,1170.94,2025-04-04 07:45:40.694093
3670,909,292,2,1475.66,2025-04-04 07:45:40.694093
3671,606,48,2,2843.96,2025-06-11 09:58:05.694093
3672,977,225,2,2282.52,2025-10-13 04:46:14.694093
3673,175,147,2,415.0,2025-09-10 00:09:23.694093
3674,175,250,1,936.02,2025-09-10 00:09:23.694093
3675,175,54,2,2836.24,2025-09-10 00:09:23.694093
3676,175,184,1,942.23,2025-09-10 00:09:23.694093
3677,509,287,1,767.7,2025-06-28 11:02:40.694093
3678,509,166,2,698.98,2025-06-28 11:02:40.694093
3679,509,56,1,1305.22,2025-06-28 11:02:40.694093
3680,330,258,1,978.96,2025-05-08 08:41:10.694093
3681,330,39,1,993.44,2025-05-08 08:41:10.694093
3682,168,267,1,606.97,2025-06-17 04:41:12.694093
3683,647,171,2,2639.78,2025-10-04 09:46:42.694093
3684,286,73,1,275.52,2025-09-10 18:50:28.694093
3685,64,93,1,1252.3,2025-06-20 11:43:19.694093
3686,979,86,1,727.36,2025-11-01 14:07:30.694093
3687,172,49,1,356.71,2025-09-01 12:58:22.694093
3688,172,262,3,227.58,2025-09-01 12:58:22.694093
3689,505,181,1,1391.93,2025-09-16 06:06:16.694093
3690,167,174,1,422.46,2025-01-14 02:47:16.694093
3691,976,284,1,583.2,2025-04-20 19:50:58.694093
3692,976,40,1,1363.16,2025-04-20 19:50:58.694093
3693,438,55,2,2674.92,2025-04-12 03:07:52.694093
3694,580,213,1,40.78,2025-01-06 08:42:15.694093
3695,580,198,2,2371.6,2025-01-06 08:42:15.694093
3696,580,207,1,590.62,2025-01-06 08:42:15.694093
3697,999,230,1,610.82,2025-02-22 05:33:07.694093
3698,84,19,3,1608.15,2025-01-16 18:05:22.694093
3699,84,122,1,666.29,2025-01-16 18:05:22.694093
3700,318,29,1,400.44,2025-08-10 14:06:15.694093
3701,318,205,2,766.62,2025-08-10 14:06:15.694093
3702,783,86,1,727.36,2025-11-05 13:11:10.694093
3703,536,147,1,207.5,2025-08-17 14:45:52.694093
3704,536,82,2,1806.14,2025-08-17 14:45:52.694093
3705,536,40,1,1363.16,2025-08-17 14:45:52.694093
3706,657,112,2,1967.6,2025-10-19 04:15:57.694093
3707,83,173,1,243.63,2025-10-03 10:52:33.694093
3708,598,266,1,991.24,2025-07-24 14:35:12.694093
3709,32,53,1,1303.6,2025-11-10 17:37:07.694093
3710,32,186,1,1170.94,2025-11-10 17:37:07.694093
3711,457,77,2,2265.34,2025-07-13 08:25:15.694093
3712,457,161,1,1446.48,2025-07-13 08:25:15.694093
3713,945,2,1,1231.56,2025-06-03 04:59:46.694093
3714,672,97,1,374.72,2025-09-05 20:51:27.694093
3715,672,292,2,1475.66,2025-09-05 20:51:27.694093
3716,179,39,2,1986.88,2025-06-08 20:32:57.694093
3717,43,2,1,1231.56,2025-09-30 04:50:32.694093
3718,43,249,3,1491.45,2025-09-30 04:50:32.694093
3719,43,90,1,1251.06,2025-09-30 04:50:32.694093
3720,43,292,1,737.83,2025-09-30 04:50:32.694093
3721,144,197,2,2873.54,2025-09-03 03:39:25.694093
3722,125,75,2,1334.98,2025-03-09 17:02:10.694093
3723,125,286,1,1195.21,2025-03-09 17:02:10.694093
3724,125,142,1,197.61,2025-03-09 17:02:10.694093
3725,717,94,1,1064.05,2025-06-10 09:45:03.694093
3726,717,49,1,356.71,2025-06-10 09:45:03.694093
3727,55,24,1,1301.01,2025-04-13 18:17:21.694093
3728,55,197,2,2873.54,2025-04-13 18:17:21.694093
3729,332,155,1,1388.83,2025-09-14 03:42:24.694093
3730,332,37,1,1352.54,2025-09-14 03:42:24.694093
3731,255,88,1,648.68,2025-04-03 07:18:58.694093
3732,72,197,2,2873.54,2025-05-30 16:13:13.694093
3733,376,172,2,1596.82,2025-07-06 16:46:50.694093
3734,376,94,3,3192.15,2025-07-06 16:46:50.694093
3735,691,76,1,1494.32,2025-06-01 05:19:49.694093
3736,691,185,2,2739.76,2025-06-01 05:19:49.694093
3737,691,292,3,2213.49,2025-06-01 05:19:49.694093
3738,257,1,1,1348.64,2025-04-12 20:05:47.694093
3739,693,167,2,2078.64,2025-05-21 00:01:35.694093
3740,499,14,1,700.98,2025-05-21 22:40:36.694093
3741,464,240,1,266.6,2025-06-15 22:00:28.694093
3742,109,4,1,1459.57,2025-05-23 02:00:39.694093
3743,109,29,2,800.88,2025-05-23 02:00:39.694093
3744,771,152,3,2993.79,2024-12-19 01:14:18.694093
3745,771,82,2,1806.14,2024-12-19 01:14:18.694093
3746,821,223,1,1019.75,2025-11-11 15:37:15.694093
3747,821,101,3,2931.54,2025-11-11 15:37:15.694093
3748,776,97,3,1124.16,2025-12-11 17:53:19.694093
3749,744,227,1,1394.23,2025-11-19 19:50:40.694093
3750,884,259,1,1292.31,2025-06-25 11:23:18.694093
3751,884,256,1,710.39,2025-06-25 11:23:18.694093
3752,901,180,2,758.54,2025-06-01 06:50:42.694093
3753,901,187,1,689.76,2025-06-01 06:50:42.694093
3754,280,163,2,1831.42,2025-10-29 04:50:16.694093
3755,280,106,2,88.44,2025-10-29 04:50:16.694093
3756,645,279,1,88.66,2025-01-23 19:22:43.694093
3757,474,24,2,2602.02,2025-06-01 03:59:27.694093
3758,474,257,3,2237.55,2025-06-01 03:59:27.694093
3759,139,31,1,889.2,2025-11-19 00:43:41.694093
3760,139,4,3,4378.71,2025-11-19 00:43:41.694093
3761,139,48,2,2843.96,2025-11-19 00:43:41.694093
3762,139,246,1,1428.76,2025-11-19 00:43:41.694093
3763,913,279,2,177.32,2025-11-08 23:00:12.694093
3764,235,185,2,2739.76,2025-09-17 23:58:39.694093
3765,319,255,2,2057.96,2025-05-10 14:34:08.694093
3766,319,193,2,511.88,2025-05-10 14:34:08.694093
3767,930,297,1,112.19,2025-01-22 22:20:33.694093
3768,708,188,1,1444.84,2025-03-03 16:00:10.694093
3769,708,181,1,1391.93,2025-03-03 16:00:10.694093
3770,708,117,1,1297.99,2025-03-03 16:00:10.694093
3771,19,48,1,1421.98,2025-10-06 06:25:37.694093
3772,19,48,2,2843.96,2025-10-06 06:25:37.694093
3773,19,193,1,255.94,2025-10-06 06:25:37.694093
3774,19,69,1,1142.57,2025-10-06 06:25:37.694093
3775,46,143,1,531.79,2025-12-09 21:57:26.694093
3776,46,139,2,1128.22,2025-12-09 21:57:26.694093
3777,61,297,1,112.19,2025-04-04 17:13:50.694093
3778,61,235,1,843.68,2025-04-04 17:13:50.694093
3779,125,185,1,1369.88,2025-06-19 22:39:03.694093
3780,125,245,1,320.2,2025-06-19 22:39:03.694093
3781,435,60,1,495.08,2025-04-26 08:30:12.694093
3782,102,12,1,72.55,2025-02-25 14:51:57.694093
3783,972,32,1,855.34,2025-07-15 02:05:06.694093
3784,972,154,2,1686.48,2025-07-15 02:05:06.694093
3785,972,89,3,2836.53,2025-07-15 02:05:06.694093
3786,11,183,1,49.06,2025-09-05 00:07:27.694093
3787,11,273,1,685.94,2025-09-05 00:07:27.694093
3788,11,111,1,1258.49,2025-09-05 00:07:27.694093
3789,11,231,1,259.8,2025-09-05 00:07:27.694093
3790,11,198,1,1185.8,2025-09-05 00:07:27.694093
3791,915,6,3,1278.15,2025-06-02 06:08:37.694093
3792,154,159,2,1290.88,2025-05-10 07:27:17.694093
3793,154,71,2,725.22,2025-05-10 07:27:17.694093
3794,580,29,1,400.44,2025-10-01 13:52:52.694093
3795,607,89,1,945.51,2025-09-14 16:17:13.694093
3796,386,62,2,1925.42,2025-10-06 03:34:55.694093
3797,937,169,1,1148.34,2025-11-13 17:28:35.694093
3798,937,134,2,361.78,2025-11-13 17:28:35.694093
3799,337,10,1,126.46,2025-05-07 03:28:57.694093
3800,337,285,1,548.76,2025-05-07 03:28:57.694093
3801,337,207,1,590.62,2025-05-07 03:28:57.694093
3802,979,240,3,799.8,2025-03-20 10:06:48.694093
3803,979,196,1,556.39,2025-03-20 10:06:48.694093
3804,282,199,1,828.33,2024-12-27 01:08:35.694093
3805,601,221,2,1258.44,2025-05-15 10:45:27.694093
3806,301,221,1,629.22,2025-07-03 11:12:48.694093
3807,716,185,1,1369.88,2025-04-10 22:15:50.694093
3808,716,239,1,636.6,2025-04-10 22:15:50.694093
3809,657,118,3,4148.97,2025-10-11 22:25:05.694093
3810,657,144,2,2124.16,2025-10-11 22:25:05.694093
3811,858,229,1,443.83,2025-10-06 23:26:19.694093
3812,665,60,1,495.08,2025-10-07 16:04:57.694093
3813,215,263,3,1876.65,2025-03-01 18:01:54.694093
3814,411,205,2,766.62,2025-03-18 14:11:59.694093
3815,411,226,3,3180.9,2025-03-18 14:11:59.694093
3816,411,243,1,977.67,2025-03-18 14:11:59.694093
3817,606,217,1,64.92,2025-01-05 15:09:43.694093
3818,606,36,1,306.89,2025-01-05 15:09:43.694093
3819,606,292,1,737.83,2025-01-05 15:09:43.694093
3820,606,157,2,1198.98,2025-01-05 15:09:43.694093
3821,122,177,2,2275.56,2025-03-29 21:33:20.694093
3822,369,43,1,1098.03,2025-07-21 20:23:45.694093
3823,369,175,1,1034.58,2025-07-21 20:23:45.694093
3824,225,69,1,1142.57,2025-06-15 11:31:12.694093
3825,225,102,1,418.26,2025-06-15 11:31:12.694093
3826,225,28,2,2692.72,2025-06-15 11:31:12.694093
3827,767,186,1,1170.94,2024-12-30 02:41:24.694093
3828,767,39,2,1986.88,2024-12-30 02:41:24.694093
3829,423,174,1,422.46,2025-06-28 12:19:05.694093
3830,423,142,1,197.61,2025-06-28 12:19:05.694093
3831,690,116,2,1857.3,2025-04-01 00:22:48.694093
3832,187,142,2,395.22,2025-02-17 13:54:25.694093
3833,187,226,1,1060.3,2025-02-17 13:54:25.694093
3834,187,287,1,767.7,2025-02-17 13:54:25.694093
3835,729,264,1,1362.27,2025-09-06 14:57:26.694093
3836,729,207,1,590.62,2025-09-06 14:57:26.694093
3837,449,161,2,2892.96,2025-08-24 08:32:53.694093
3838,449,169,1,1148.34,2025-08-24 08:32:53.694093
3839,296,208,1,407.19,2025-07-16 17:28:47.694093
3840,296,180,1,379.27,2025-07-16 17:28:47.694093
3841,296,197,1,1436.77,2025-07-16 17:28:47.694093
3842,482,228,1,1186.73,2025-09-02 14:36:14.694093
3843,939,164,1,1269.32,2024-12-24 10:47:26.694093
