view_id,customer_id,product_id,view_datetime,session_id,device_type
4375,267,61,2025-07-25 15:51:42.080821,20e92399-d702-443e-bae1-4093212916ec,mobile
4376,933,142,2025-12-06 05:26:10.080821,2a7cffbf-80bf-4b6c-9249-3d299b54477d,mobile
4377,701,212,2025-08-14 10:15:58.080821,e7bf4e8c-00d1-4d69-9b9f-8dc0eedc9a98,mobile
4378,160,121,2025-09-09 09:59:18.080821,8607df8f-8c4e-4a18-89fb-233086f7983b,tablet
4379,462,50,2025-10-18 09:10:48.080821,b7c0ce09-afd2-4dff-b6a7-c15e5d8e42cb,desktop
4380,522,82,2025-06-13 07:16:03.080821,1eb47223-fd7d-45d6-a606-1d62e98cc428,mobile
4381,467,293,2025-10-02 23:28:06.080821,0268a85f-6424-47d4-b284-fd1cfc24e076,mobile
4382,64,73,2025-04-25 23:11:24.080821,a63bda43-af62-40b3-b39f-e42bf52c7c15,mobile
4383,832,187,2025-08-25 04:25:53.080821,23d8fe92-6921-4400-abdd-2e64c0e5ae44,mobile
4384,921,101,2025-09-28 15:48:58.080821,ab472130-3e9c-4d80-9217-5f8d2a723b6c,mobile
4385,915,262,2025-04-01 08:43:42.080821,e99db7e8-88c2-4d56-8ff8-5dc142263043,desktop
4386,891,129,2025-06-14 15:22:27.080821,5e493506-2e9d-4cba-8b07-9fde654993c8,desktop
4387,274,49,2025-12-01 01:13:05.080821,af95cf0a-57d6-4322-8881-8b6b09bdcc81,mobile
4388,422,98,2025-05-03 09:05:20.080821,5b0f59bc-8f2b-4f88-9ef4-b1e85b7d11cb,mobile
4389,852,23,2025-11-18 22:58:52.080821,fdbdc957-b61e-4583-b81e-7e8939097807,desktop
4390,426,37,2025-03-01 16:51:29.080821,df50ba2f-65d5-43fe-8822-b58e6e134b60,mobile
4391,543,96,2025-02-20 21:39:01.080821,daa37ad1-5c5a-4792-bdba-9d9b6038c537,mobile
4392,649,161,2025-02-09 09:32:29.080821,032a390c-e219-45e8-b540-a70115d4c52d,mobile
4393,355,14,2025-12-09 16:05:49.080821,839c5248-124f-4810-9265-4d23f4aa24ed,desktop
4394,635,172,2025-04-13 13:02:24.080821,4fae1d43-f381-48d7-85cd-440cc612b406,mobile
4395,590,200,2025-05-04 03:46:26.080821,83db9b92-693f-4b95-afcf-9dbdfc0e0aa6,desktop
4396,618,135,2025-12-01 00:43:13.080821,e7477dbb-f4f5-4cb8-ba57-7a60a4f2ee25,tablet
4397,120,205,2025-08-23 14:21:53.080821,a13ef6c4-a3b5-41bf-bc10-0b352af5ca61,mobile
4398,895,132,2025-06-28 20:16:36.080821,19cd9b99-fa23-4fa7-9434-55ca9d4088fb,desktop
4399,609,3,2025-02-05 02:45:22.080821,c75dc434-2ffe-4b5d-a17f-09230d97e948,desktop
4400,312,96,2025-09-11 17:29:37.080821,ce20c689-b651-49be-a035-b073966edfcf,tablet
4401,752,224,2025-10-17 11:34:09.080821,a32a29de-6d26-4a03-abbc-66885d1a12e2,desktop
4402,77,190,2025-10-22 03:03:39.080821,b85dcec1-c822-4f18-aeac-dca9ea87df9c,mobile
4403,921,296,2025-07-08 21:51:07.080821,e8cb488e-4b6f-4cce-a3f7-0113da4b8a5c,mobile
4404,990,162,2025-01-21 15:13:35.080821,5fc1e2f5-e058-4a34-8048-11d0297c53a7,mobile
4405,949,105,2025-02-22 04:39:20.080821,bdf09319-d4d3-46ea-b457-086c7f95e161,desktop
4406,814,240,2025-05-14 08:18:26.080821,75bb1b48-74b5-4730-9011-6df6bfd972f5,desktop
4407,616,175,2025-07-03 16:12:00.080821,300d7c95-d388-4ec1-867a-67cf4b7487b6,mobile
4408,624,203,2025-06-16 00:43:55.080821,ebec94f1-9d0d-4074-889b-96c3b207e5c1,desktop
4409,53,10,2025-03-14 17:09:13.080821,8e1a9bd1-4df3-4a23-854e-ca2426695dcc,desktop
4410,430,122,2025-08-07 22:11:53.080821,408cb80d-3f48-4afb-8620-d6a3658e2756,mobile
4411,284,194,2025-03-26 05:21:03.080821,01242ec8-5fe0-400c-a19a-a8e0026b3c38,desktop
4412,130,52,2025-09-18 20:12:21.080821,6819c03b-eb40-4b29-9254-972fb9f75551,mobile
4413,81,101,2025-08-11 12:53:40.080821,9904e326-5f59-4314-8ffb-213c8852d613,mobile
4414,529,278,2025-07-03 02:34:59.080821,287a86dd-5011-401c-8a29-9e3f7e78e332,desktop
4415,421,278,2025-05-25 08:47:01.080821,2acbdeca-21db-4e6a-a9f5-1bb0072c5742,desktop
4416,566,99,2024-12-17 00:27:35.080821,49c80314-cff2-4946-8e24-1627ee1159a7,tablet
4417,584,99,2025-02-21 03:39:07.080821,9d5c5f11-de5e-4670-9367-d1517b102856,mobile
4418,731,239,2025-11-22 18:24:55.080821,a785e07a-c9e1-4f15-8988-760a034f39fd,mobile
4419,503,275,2025-04-07 02:01:37.080821,f76d411b-2512-4a93-a1c9-82ebdd53fe44,desktop
4420,111,265,2025-11-07 20:26:55.080821,eaa2d8e9-9d33-4d88-8010-348303b6fc69,mobile
4421,775,20,2025-09-05 07:49:43.080821,506113ac-ee64-41c4-80de-6614385b57d1,mobile
4422,977,82,2024-12-25 04:36:20.080821,6bf83cca-f0ba-4470-b37e-7e138d90a19e,desktop
4423,851,220,2025-10-26 04:57:52.080821,e7811f56-4939-4c37-9879-8bd9a733e24a,desktop
4424,199,131,2025-08-29 23:08:12.080821,2b336ecc-f8e6-4c68-a687-9a6d3536f9df,mobile
4425,22,115,2025-07-22 04:13:24.080821,d627fbcb-688f-4700-9cf2-e24f51c98d9c,desktop
4426,452,130,2025-03-03 17:16:30.080821,b8a12031-2e4d-4704-b8a9-f2998a952f96,mobile
4427,913,84,2025-11-06 18:55:24.080821,993c5ea6-46e7-4b93-a6ad-307d1bf0d09d,mobile
4428,598,255,2025-11-29 08:07:28.080821,1ca2b881-cb20-42ce-9b6c-048ee29b4f20,desktop
4429,101,128,2025-05-27 09:53:09.080821,e8dc3055-fa64-4328-806a-581afee3c833,desktop
4430,255,175,2025-04-27 05:58:02.080821,87d202e8-8318-4b52-a326-30679eb4869f,mobile
4431,138,262,2024-12-25 18:49:49.080821,233074f3-db7d-4ae5-9063-e4e35a189cf3,mobile
4432,97,296,2025-08-26 00:32:09.080821,a9b49b28-f365-4320-a886-666caad1cc5e,desktop
4433,472,103,2025-04-04 20:04:42.080821,e5f0fa0b-7013-413e-b1b8-af1c30b456af,desktop
4434,485,183,2025-10-18 01:17:10.080821,ac7e64c2-1108-496d-aa58-d4c5fa5dca89,desktop
4435,731,15,2025-06-20 17:28:28.080821,125dcc65-b758-4683-8c0b-eb462b173c80,mobile
4436,479,45,2025-04-05 17:58:47.080821,cce746b7-498f-4392-822b-e89843f8a8f4,desktop
4437,216,280,2025-05-24 16:04:39.080821,ea9fb1d5-142d-4c2d-88ff-ba3ec0412219,desktop
4438,955,30,2025-06-24 18:13:09.080821,57208ee7-ff46-404c-b302-b29bc267923a,mobile
4439,81,84,2025-10-24 04:06:36.080821,6fd98224-3746-4903-9083-774f9f1659b2,mobile
4440,858,30,2025-06-29 11:10:47.080821,62b7f694-be3a-4277-be36-4ca6dd1db862,tablet
4441,883,124,2025-01-12 01:16:11.080821,889bf2d2-a197-4a46-9bdb-58be2549aec8,mobile
4442,386,136,2025-08-24 04:25:15.080821,9b1cc52a-6bfc-4c46-820d-b39aec6c8b21,desktop
4443,497,201,2025-10-17 06:40:59.080821,74b111a3-c468-4118-bc07-942cd0ce7be7,desktop
4444,651,86,2025-07-27 00:08:54.080821,4e7fe23e-7613-40da-b804-421fde1a995c,mobile
4445,890,264,2025-02-21 12:58:12.080821,315244f1-5592-484b-91ce-08adce6ada98,tablet
4446,511,228,2025-03-03 12:40:28.080821,e12643dd-5a02-4c73-9c3d-c45f8d6a3c61,desktop
4447,797,163,2025-12-03 23:09:23.080821,63f4b91f-ebfe-4cc2-9cde-cac14e409832,desktop
4448,167,42,2025-05-17 21:19:15.080821,a3643983-4d87-4dc2-aaa9-b043a605e185,desktop
4449,642,82,2025-11-21 10:36:22.080821,dc17d28a-e000-498e-b723-411d2a1c09e0,mobile
4450,443,114,2025-05-25 16:20:11.080821,b65602aa-d2bd-49eb-9025-4051fe31e6da,desktop
4451,465,255,2025-04-11 08:46:11.080821,81357209-f179-4110-a3fe-911aa8e8f104,mobile
4452,556,177,2024-12-16 12:54:24.080821,d06330aa-b3dd-4018-815c-0bf11be0a579,mobile
4453,606,39,2025-08-22 07:55:53.080821,bf7c9f35-dcd9-49d8-8859-b182ac7f18ac,mobile
4454,714,95,2025-02-19 00:16:58.080821,4926f157-c4b1-4b91-b47e-51016f0b93ad,tablet
4455,437,101,2025-06-15 09:42:26.080821,6d99e12e-8dbe-4fa9-870b-8325c0261108,tablet
4456,243,257,2025-08-11 22:47:58.080821,7922c85d-222c-49db-8a52-4f8051c3aa65,mobile
4457,448,226,2025-10-21 00:39:09.080821,44b81fca-7373-4dbf-9320-66dc6bb2e5eb,desktop
4458,471,225,2025-11-30 23:26:01.080821,1e1120ce-2116-4162-af3f-38c943c89975,mobile
4459,730,282,2025-12-02 04:01:30.080821,589194ef-6f21-4bdb-8a2f-302e9b387aec,mobile
4460,870,229,2025-04-15 03:05:51.080821,1aa06002-293d-4d7a-a71b-3d7c54e05739,desktop
4461,802,280,2025-11-30 08:56:09.080821,4bc30c4a-7787-47a9-94eb-df24a73b2509,mobile
4462,942,118,2025-05-23 11:28:08.080821,ae290352-1239-424a-bfb7-35e95eec6e25,desktop
4463,609,69,2025-04-19 20:34:26.080821,57777f52-8586-40d9-a765-f314ec34c2b3,mobile
4464,180,259,2025-04-14 03:42:02.080821,98a6fb7b-35de-466b-9253-9d01b5a05a9e,mobile
4465,293,25,2025-06-23 07:09:33.080821,98db428b-b793-49ce-9499-7e22b0f06032,tablet
4466,688,212,2025-10-11 07:52:57.080821,5070ccff-c13d-4535-8abd-87d851edaf90,mobile
4467,845,200,2025-02-08 23:21:32.080821,d002aab8-d5c5-4bd9-bd37-2bc867bdf24c,desktop
4468,513,142,2025-09-01 10:05:20.080821,aa0589d5-b542-4cd7-8014-0e35a3209642,mobile
4469,300,182,2025-02-28 08:53:29.080821,5ff86d24-760a-4b11-8f02-a83f4c81af0f,desktop
4470,42,184,2025-08-22 19:58:48.080821,93fd7d9a-9681-4be5-a5e6-b663c2d34435,desktop
4471,235,43,2024-12-14 09:31:01.080821,caa6589e-a50c-4be9-b024-32a7b8a97acb,mobile
4472,440,180,2024-12-23 22:10:59.080821,fdada4b7-ece2-4ed9-835f-86e033b12c90,mobile
4473,256,136,2025-10-21 06:01:10.080821,242176b0-b5d5-4f94-8374-0b101ec220d6,mobile
4474,748,292,2025-11-26 10:28:17.080821,8df897f8-7b2b-49f1-919e-d492e6322004,tablet
4475,732,282,2025-06-07 20:51:02.080821,19664852-221d-4896-a608-981b399ae534,tablet
4476,391,111,2025-09-08 20:08:19.080821,b5800658-b0aa-45b4-bdd8-76e6504f07c9,mobile
4477,860,165,2025-09-28 15:30:07.080821,ec26e8a8-4e3c-4466-bc4f-a86c62408f33,mobile
4478,668,168,2025-10-06 13:14:05.080821,1325a436-cd69-44e0-8877-476be3f77fb9,desktop
4479,27,13,2025-02-22 16:56:01.080821,ac2714b6-8fd4-45e7-b733-3b736fa6a592,desktop
4480,528,174,2025-04-21 19:08:05.080821,69da444c-c5a3-4a9c-8c68-4155e7e90d54,desktop
4481,495,104,2025-06-11 23:24:21.080821,123ed651-6e42-4d46-a428-fc27750c70a1,mobile
4482,863,287,2025-06-02 14:10:48.080821,6751041b-f303-42f1-9f66-1ec6153f8955,desktop
4483,52,224,2025-03-29 14:08:06.080821,0842116d-2262-40a8-96d0-3553fb14ae4c,desktop
4484,180,159,2025-02-14 11:01:08.080821,77249d2c-c420-468c-bf42-20ce2d73bb65,desktop
4485,55,78,2025-05-16 03:02:42.080821,08c6bb9f-6384-4ab2-b0e9-57b54bd3fd10,mobile
4486,241,18,2025-10-21 18:46:56.080821,f22bc2fa-65d8-458c-b55a-5a0a76474286,mobile
4487,829,38,2025-05-03 10:34:56.080821,01d1a419-82a3-4f54-8d3a-8e4e00d7bb32,desktop
4488,794,215,2025-03-19 06:10:10.080821,9b34eaee-3848-4293-b68d-33fe89b0b423,desktop
4489,890,153,2025-09-30 04:26:50.080821,3dd13e7f-c1a3-4c10-9a8c-bc1978d4bf10,mobile
4490,829,26,2025-06-21 07:24:34.080821,88fb839e-a357-4f54-94fa-5c712df35920,tablet
4491,814,205,2025-01-23 23:48:35.080821,4b2b2ea5-b6ba-4e81-9746-2c27c72bc548,desktop
4492,510,140,2025-07-05 04:03:42.080821,59b7a03d-51c7-42fc-9d45-876b43f96efe,desktop
4493,366,252,2025-10-14 14:46:30.080821,d4ea91b4-3fc9-4ab3-b05d-4d11dd8877ce,desktop
4494,997,91,2025-03-27 09:24:45.080821,daa43d99-8805-4226-ba33-e2403c297aa4,desktop
4495,150,53,2025-04-13 03:36:40.080821,5c18cca6-a363-4307-b723-cbc84da59283,mobile
4496,405,73,2025-01-20 19:03:44.080821,a6921f37-6f7b-4793-88aa-16bd650841a7,mobile
4497,387,119,2025-07-22 04:46:56.080821,2a1fe5a3-26d5-41ca-b84e-b95adf9e71c3,desktop
4498,942,151,2025-05-28 04:54:29.080821,e1c27faa-9de4-4e49-bb46-e870c6240c99,mobile
4499,884,236,2025-01-02 01:03:44.080821,97df3020-4cd4-44d3-8a0a-34960829d43d,desktop
4500,111,90,2024-12-17 20:14:30.080821,5dd16a26-b718-4c6e-98e6-4e34b3c18211,desktop
4501,842,54,2025-11-13 23:22:39.080821,17e3ab27-28b8-420b-923a-4debc0193202,mobile
4502,707,183,2025-10-13 20:58:26.080821,0c9bcd25-ee39-4ffc-afc1-0f9a10f21408,mobile
4503,104,1,2025-12-08 09:53:58.080821,936b7726-e9bc-4f62-8375-522453d5ee5f,mobile
4504,211,56,2024-12-17 23:13:59.080821,144d9fce-0367-4f71-8c55-f391188427d2,mobile
4505,821,31,2025-03-27 22:29:54.080821,1417a30a-9043-49b4-b011-aeafe98e8efa,tablet
4506,630,3,2025-02-07 07:13:17.080821,7ac589b4-9425-4bb2-b34f-7b8e06b944b9,desktop
4507,5,105,2025-01-12 12:37:50.080821,767d46bf-c85c-4670-8895-3c5f972ecb88,mobile
4508,817,83,2025-09-03 01:10:25.080821,b0782f36-8735-4e24-a89e-e7a7378c4624,mobile
4509,229,200,2025-05-09 09:01:15.080821,da75b649-4625-455e-a534-0daae1d9f69c,desktop
4510,469,91,2025-12-07 01:49:19.080821,11bf114a-0725-4873-84bf-e2aede872a8a,tablet
4511,596,205,2025-11-07 11:38:37.080821,380bcbe6-3b2f-4dee-9389-518455c42b00,mobile
4512,149,98,2025-01-13 00:02:02.080821,d6eada86-db80-415f-8bcf-f2aa7e1f0abd,desktop
4513,960,56,2025-03-18 08:25:56.080821,55f3ad32-7823-436e-8ab9-18a8042f7569,mobile
4514,931,291,2025-11-27 21:12:28.080821,2410d5d1-d192-4d7c-98b0-530d002759d2,mobile
4515,495,234,2025-10-03 05:24:48.080821,966f357d-ecb3-4d23-85c8-445e4c96d75f,mobile
4516,892,15,2025-04-08 02:50:13.080821,251a3fac-a1e6-467f-aec3-e4467f2c70ba,mobile
4517,843,168,2025-02-23 10:02:53.080821,ce876b3d-0945-46c7-84aa-852e92e25cf0,desktop
4518,322,49,2025-05-01 18:57:29.080821,c33ab3de-979a-4bd8-bcfd-3d110ce9314f,mobile
4519,185,210,2025-02-17 03:22:40.080821,b80d616d-47e8-4d28-b42f-1f780f551a08,mobile
4520,929,230,2025-07-25 02:26:21.080821,592e3d85-afb7-4b98-8b7c-fe54b60fe6b9,mobile
4521,333,7,2025-10-06 05:27:47.080821,afaad493-4cc0-4ad5-99cf-7549e0e35989,mobile
4522,572,63,2025-10-05 04:06:05.080821,386be9f9-b182-4938-9bc6-219d477c7369,desktop
4523,657,166,2025-07-02 12:26:26.080821,8bf3d831-cb13-4f09-ba02-2afb6304df5d,tablet
4524,196,166,2025-08-27 04:30:31.080821,50bf3b28-f1b0-4bde-9d16-254288136a85,desktop
4525,960,257,2025-04-10 07:47:52.080821,b5d7f4a8-0893-4fd6-9b76-6fcc17870948,desktop
4526,888,32,2025-11-04 14:20:19.080821,71833304-33a7-4b20-9f8f-7d96dd760499,desktop
4527,599,34,2025-09-19 17:58:21.080821,ccfb54b8-5733-4b11-8aa4-45e19c2817d7,desktop
4528,45,221,2025-01-08 20:39:23.080821,9d353fe8-c708-4c2c-bad9-45cff376a518,mobile
4529,196,292,2025-02-22 10:14:50.080821,2807a2db-f8f6-4feb-b4e8-984cf7735bac,mobile
4530,401,243,2025-08-25 20:36:14.080821,a1d5972e-a74a-4a73-9012-78077e13965e,desktop
4531,994,167,2025-01-04 19:11:34.080821,8a189100-f0e6-45ae-9de8-4077b83bb467,mobile
4532,506,298,2025-06-25 09:25:37.080821,5b583c5b-ddf7-4eaf-80b8-955e0b4a6356,mobile
4533,217,36,2025-09-23 14:26:12.080821,317ff3f6-8b08-4fc2-a852-b52d50ece1f8,mobile
4534,434,228,2025-02-04 04:18:53.080821,510fc49a-4e41-4bff-994e-00b679ec8d6a,mobile
4535,453,19,2025-01-29 12:58:47.080821,8a0ad31c-4746-49db-8950-8e2bcb6c515f,desktop
4536,400,42,2025-11-10 22:23:46.080821,a69c0f76-f38b-4d53-a650-3a821bd01afa,desktop
4537,54,225,2025-01-07 17:05:26.080821,b7cf353e-6fed-40e3-9c01-f393d937699c,mobile
4538,133,182,2025-12-06 03:25:01.080821,d0e59f14-e4b2-4354-ad8e-a58994640d52,mobile
4539,502,138,2025-06-11 02:45:41.080821,8891d655-4e13-4930-a53e-25131f737503,desktop
4540,415,178,2025-09-27 22:51:23.080821,a20f6d16-774b-431f-82e2-b512f0de3c1d,mobile
4541,333,47,2025-05-26 17:07:07.080821,c3beeb8f-ce3e-4124-a192-79d3826ef813,mobile
4542,481,143,2025-10-21 03:36:39.080821,7bd29f14-2fdf-4613-a468-60ced095f4e5,tablet
4543,459,117,2025-01-15 03:28:35.080821,22fba07a-23b8-4d29-a379-b7c6f360e7e1,tablet
4544,700,185,2025-04-29 17:26:33.080821,7fa2d68c-5799-4bf4-aa7b-ae8a137dc7b5,mobile
4545,466,232,2024-12-19 05:09:44.080821,79e3fb66-3dde-4448-955b-919cf2fcd66c,desktop
4546,581,130,2025-04-14 03:19:09.080821,a9c97af2-7a37-45bb-bc0b-eeff74d34084,tablet
4547,436,7,2025-07-18 20:23:12.080821,79624bbf-7d24-4495-8dcb-8db156a208dd,mobile
4548,671,150,2025-05-18 00:14:26.080821,fed8c9dc-bb45-4fdd-8f5a-42878a47a746,mobile
4549,124,74,2025-01-16 06:10:50.080821,b0c69b95-5600-4347-8432-c900fd868a4f,desktop
4550,484,32,2025-03-17 01:42:57.080821,fd87195d-6287-437b-b0cb-03e13af688c4,mobile
4551,627,267,2025-11-04 09:23:59.080821,7870983a-68ea-45b8-a0e1-713ba9a2d14a,mobile
4552,161,75,2025-11-27 21:05:55.080821,2a778716-1bf4-42a1-84af-663fc32284bb,mobile
4553,688,175,2025-04-20 02:06:29.080821,7b7c47ee-0d40-4f0f-a258-c1bbc221e70e,desktop
4554,564,52,2025-08-02 18:40:12.080821,9b4cc795-373c-41d7-888a-de431725a323,desktop
4555,819,30,2025-09-09 00:42:33.080821,c5a98f77-4fab-4348-95f3-cc9defe3d5ae,mobile
4556,779,66,2024-12-29 19:46:10.080821,976a35a0-7078-4640-b22b-c4b00de83998,mobile
4557,662,58,2025-07-03 21:22:58.080821,7760554b-ecc1-43e8-bf73-f651d17b63a0,mobile
4558,683,96,2025-02-27 15:43:13.080821,c7931b7e-de88-4c96-8d88-0c8630146e61,desktop
4559,94,170,2024-12-25 09:14:56.080821,c4da4e29-2553-4309-ad86-2810415e3403,desktop
4560,593,71,2025-06-19 21:49:02.080821,a94dd5e2-52aa-4c94-ab7f-930a2f293152,mobile
4561,549,159,2024-12-15 04:48:17.080821,29b7a5fc-a119-40a0-94e3-86ff48ea1442,desktop
4562,751,188,2025-11-08 18:46:03.080821,5f7360be-aa0b-461e-b53e-00a551777e8f,desktop
4563,130,145,2025-04-30 06:19:27.080821,0c008caa-1331-4b4b-a483-fa4a96f64d88,desktop
4564,911,272,2025-06-29 11:27:41.080821,54723439-18e1-4a9d-8920-053dde59dade,mobile
4565,812,183,2025-06-13 07:54:34.080821,1b89fa52-3082-46e3-b394-3f2af6490d20,desktop
4566,806,67,2025-01-29 12:34:14.080821,aad75406-c9cf-4a79-bea1-a9aba9dbe88d,desktop
4567,335,290,2025-11-20 15:34:46.080821,24a4c3ce-3398-4b8a-88e0-45785a346986,mobile
4568,570,71,2025-05-31 09:26:35.080821,b0df62ce-dc28-42b0-933c-361ff8ff5e04,desktop
4569,572,141,2025-07-12 21:53:55.080821,1b8ff09e-1f96-46e3-b854-434be4c24088,mobile
4570,286,43,2025-10-28 21:10:45.080821,4789633d-0a0c-4c6c-9727-0ea3a0351458,desktop
4571,516,232,2025-06-21 23:17:00.080821,5f499f30-465e-4e37-a445-bb4e1cf45ef3,desktop
4572,558,221,2025-01-08 20:38:13.080821,a44face2-f25d-480b-a31b-0a5d443ce23d,mobile
4573,906,15,2024-12-25 20:13:48.080821,2886a77e-ebef-41b2-9597-b71973f851cc,mobile
4574,26,260,2025-10-23 08:17:05.080821,85feb382-c48c-4cfb-b321-1ae1717e826f,mobile
4575,268,267,2025-08-29 20:39:44.080821,4405579e-5239-4cb7-a9ee-886ee817e927,tablet
4576,328,167,2025-11-05 21:05:36.080821,93d112ed-676b-429d-88da-5a86624e0163,desktop
4577,357,242,2025-12-03 00:11:37.080821,45e8d87f-552b-405e-a53d-3c1d8ed3e4ee,mobile
4578,222,265,2025-07-18 19:32:08.080821,f12edabe-bacc-4a99-82cd-5db0fad15de8,desktop
4579,921,200,2025-08-17 03:06:31.080821,cacc7eaf-6941-4621-9508-c3665eb9afe1,mobile
4580,247,62,2025-10-01 15:16:23.080821,f03314b3-06f2-4971-a6fc-d91ac3475105,mobile
4581,288,220,2025-08-12 04:23:12.080821,769bfb56-5dc9-4a9d-b93d-67acbb83229e,tablet
4582,173,199,2025-12-04 16:34:48.080821,98a6469d-6f99-4177-93d2-4a8dd2e34279,desktop
4583,155,204,2025-10-05 11:01:48.080821,3f133013-c0b8-4e37-8936-3011bea68cb7,mobile
4584,520,164,2025-10-15 18:45:17.080821,c948c5db-44bf-4474-b2e2-f3e6bc076423,mobile
4585,543,70,2025-08-17 17:13:54.080821,514d6e3a-f111-4950-8e0c-a4f55d764824,desktop
4586,441,180,2025-04-06 00:20:08.080821,1820f7a8-6afc-43a2-9c75-06019a809e01,desktop
4587,375,138,2025-02-27 04:10:08.080821,fe136e18-6a0a-4606-83a2-d1d4516849ad,mobile
4588,954,27,2025-10-10 09:02:38.080821,51727819-c764-4ef4-b24a-e6b990286461,mobile
4589,850,278,2025-12-06 14:28:11.080821,5d20c84d-c5c5-4787-b3af-aa6db60095c9,desktop
4590,238,140,2025-05-26 13:04:33.080821,d561d962-9ef7-4aba-b9cf-5424c88f13ba,mobile
4591,207,56,2025-01-23 04:09:12.080821,32fa33bf-7cf8-4257-8c7d-56d3b2670a17,mobile
4592,358,205,2025-06-27 08:11:32.080821,6ce8ae70-1298-4e7f-883d-86bdab249376,mobile
4593,927,30,2025-10-10 12:04:08.080821,495b415f-03a2-4a49-b359-b53de20a0a9d,mobile
4594,812,93,2024-12-24 12:33:16.080821,cd2019f8-f82c-4291-a1d9-39e0c176bf23,desktop
4595,10,224,2025-08-01 22:54:46.080821,51c6c87c-f2c8-4abf-bccd-03a2089981f2,desktop
4596,128,45,2025-04-30 01:37:31.080821,4b26a5ae-606c-4736-931f-6986767a9dde,desktop
4597,74,116,2025-01-16 18:45:30.080821,52ab4df6-5058-41b0-82d7-92e003952a6b,mobile
4598,227,25,2025-03-16 16:40:17.080821,bec268d3-ea29-495c-875b-59287c37163f,mobile
4599,223,35,2025-11-22 07:16:37.080821,48bbaafa-ab76-49f3-b724-cde53dd8da74,mobile
4600,187,117,2025-04-06 13:39:21.080821,1fb2f087-c0c3-4d2d-9af9-1d1f1ebb7e70,desktop
4601,450,106,2025-01-21 11:11:37.080821,7a004247-30b8-4858-8dbb-4a2bddf445cf,mobile
4602,572,44,2025-01-19 06:32:59.080821,4a36b725-65d7-44a1-afbe-ec206e712afe,desktop
4603,802,30,2025-10-04 09:19:03.080821,ab0407ff-7f6b-472b-9355-19bdba3c3140,mobile
4604,326,262,2025-02-15 23:25:56.080821,4c8f3bce-2e03-4703-b3b2-1de8f40a83bc,mobile
4605,656,49,2025-11-07 22:41:32.080821,4176c911-380a-4b6f-9a93-bba66deb1c48,desktop
4606,598,177,2025-11-20 12:23:35.080821,8efd85d9-2cad-4399-bbda-aada74345b2d,mobile
4607,577,156,2025-04-11 01:11:01.080821,b6c5125a-2204-469f-a058-14eba1b73a0c,mobile
4608,774,130,2025-07-29 14:31:22.080821,826e94b8-10bd-4cd0-b047-7c24bea3dfb1,mobile
4609,700,176,2025-10-31 03:37:56.080821,39572424-b391-419a-8b7c-fd3d2e96e07b,tablet
4610,95,88,2025-02-04 15:30:28.080821,60391b6d-6512-447a-8da0-c260bbb0cc4e,mobile
4611,913,126,2025-04-17 07:47:51.080821,a02ae95f-0725-48e2-b900-bdbbfdc623a3,desktop
4612,255,153,2025-10-21 03:05:14.080821,03da2457-970a-40dc-b1b1-4066d945a43a,desktop
4613,182,53,2025-04-14 11:05:07.080821,d3dc660a-ec0d-450b-a129-4265a9aee65b,mobile
4614,921,75,2025-04-24 20:59:52.080821,d44da4af-5d28-4cfc-92b1-2127a72d1045,mobile
4615,57,11,2025-03-04 16:37:30.080821,6f263edd-b29b-4799-9bdb-24425b36b93b,tablet
4616,707,23,2025-08-20 02:58:10.080821,d9c04e02-3c7d-4e9c-a84f-4bdd7360443d,desktop
4617,538,300,2024-12-17 15:04:26.080821,a66ca3e5-b4cd-4416-9e5c-ffc405f57827,mobile
4618,442,240,2025-05-18 21:34:34.080821,c8224985-aa95-4558-8a8b-256f1124c6c5,tablet
4619,242,115,2025-04-01 14:39:58.080821,10d4ff32-ed33-48a9-baf3-8bb53997efa9,desktop
4620,108,12,2025-03-14 02:16:35.080821,c672fb53-c632-4146-b479-d217ea254869,desktop
4621,997,125,2025-07-25 17:08:55.080821,bdfd9af8-7935-453f-86e8-bf8a6ee83d04,mobile
4622,759,107,2025-10-31 13:06:44.080821,8cc08993-6aeb-42bb-aa40-ae6e23204135,tablet
4623,491,163,2025-06-15 22:42:13.080821,11fe04b1-9048-49fd-9ea0-15bf939b09e7,desktop
4624,294,39,2025-05-23 22:12:52.080821,92c4b35d-528b-4aef-bf47-6cf7be7b868f,mobile
4625,49,229,2025-09-19 21:49:27.080821,e58c2f92-f3da-4eab-b5c9-17415ee5f81f,desktop
4626,835,119,2025-07-11 02:52:38.080821,725192f1-82e5-467f-9bed-f99f93494281,mobile
4627,648,281,2024-12-29 07:29:54.080821,4429c5fa-ba1d-4483-a27d-1aec9e4e2a2e,mobile
4628,342,240,2025-05-31 03:41:24.080821,c3035c88-9e80-47ac-b420-2d51b21f5003,desktop
4629,125,227,2024-12-31 08:40:09.080821,72533d62-5871-4031-9700-c5254b8244dd,tablet
4630,498,197,2025-01-05 20:38:43.080821,62da72e6-222b-4e16-8319-519b94c5c277,desktop
4631,902,11,2025-09-22 04:29:24.080821,6ac434fe-3618-4df7-aa01-765939293cef,desktop
4632,110,135,2025-11-12 20:15:29.080821,c9b9fdc6-cc5c-495d-b4bb-fc587ebb303a,mobile
4633,573,248,2025-12-04 15:21:46.080821,6c26fbb8-4052-479d-be75-c76e8a08cc4d,mobile
